Customer_ID,Customer_Status,Age,Gender,Marital_Status,Province,Income_Category,Card_Category,Months_on_Book,Contacts_Count_12m,Credit_Limit,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio
1002752,Churned Customer,56,M,Unknown,Duhok,Unknown,Blue,30,6,14742481,4642167,30,0.011
1002753,Churned Customer,34,M,Unknown,Maysan,60M+,Blue,50,5,2645317,8354079,5,0.195
1002754,Existing Customer,54,F,Unknown,Kirkuk,60M+,Blue,41,3,23865395,5406838,56,0.342
1002755,Existing Customer,49,M,Divorced,Karbala,60M+,Blue,43,2,22027166,3226306,80,0.369
1002756,Existing Customer,39,M,Divorced,Karbala,Less than 10M,Blue,37,3,10386919,3200071,93,0.7
1002757,Churned Customer,55,M,Unknown,Anbar,20M - 40M,Blue,27,6,11092958,11610101,11,0.084
1002758,Churned Customer,29,M,Married,Kirkuk,Unknown,Blue,39,6,14825417,12957028,37,0.123
1002759,Existing Customer,27,F,Unknown,Duhok,20M - 40M,Silver,60,1,3108754,12613660,88,0.078
1002760,Existing Customer,56,F,Single,Sulaymaniyah,60M+,Blue,48,3,16263601,7811659,100,0.109
1002761,Existing Customer,39,F,Divorced,Salah Al-Din,10M - 20M,Blue,29,0,11337057,12303902,103,0.521
1002762,Churned Customer,39,M,Divorced,Diyala,20M - 40M,Blue,50,5,18028295,6422816,14,0.034
1002763,Churned Customer,36,F,Married,Diyala,60M+,Blue,20,5,21550727,14902946,34,0.135
1002764,Existing Customer,46,M,Married,Duhok,40M - 60M,Blue,34,3,11748190,4742236,114,0.045
1002765,Churned Customer,56,F,Married,Sulaymaniyah,10M - 20M,Blue,60,6,4202828,11300775,17,0.032
1002766,Existing Customer,27,M,Single,Maysan,40M - 60M,Blue,19,1,1989503,14990452,60,0.398
1002767,Existing Customer,54,M,Single,Nineveh,40M - 60M,Blue,48,6,10902138,3470425,77,0.386
1002768,Existing Customer,49,M,Single,Muthanna,40M - 60M,Silver,18,1,16780206,11218565,66,0.682
1002769,Existing Customer,70,M,Married,Erbil,10M - 20M,Blue,22,1,8153887,7539896,112,0.621
1002770,Existing Customer,70,F,Divorced,Karbala,60M+,Blue,17,2,9368060,4162155,86,0.127
1002771,Existing Customer,62,M,Unknown,Maysan,60M+,Blue,13,2,6926231,4576403,80,0.757
1002772,Churned Customer,62,F,Married,Baghdad,60M+,Silver,19,5,6608436,1609530,36,0.057
1002773,Churned Customer,32,M,Divorced,Maysan,60M+,Blue,25,4,18836840,6695517,34,0.146
1002774,Existing Customer,52,F,Married,Babil,Unknown,Blue,54,0,22165248,10999175,118,0.663
1002775,Existing Customer,46,F,Unknown,Kirkuk,20M - 40M,Blue,38,2,14887909,9371252,116,0.038
1002776,Existing Customer,44,F,Divorced,Baghdad,60M+,Blue,27,2,16125694,14251789,35,0.749
1002777,Churned Customer,26,M,Single,Maysan,10M - 20M,Blue,13,4,14641910,14439522,31,0.109
1002778,Existing Customer,68,F,Single,Maysan,Less than 10M,Blue,26,0,8000077,10671262,106,0.415
1002779,Existing Customer,32,M,Single,Sulaymaniyah,Less than 10M,Blue,36,6,21466039,8349457,111,0.157
1002780,Existing Customer,65,F,Divorced,Diyala,Less than 10M,Blue,48,3,10050109,2041792,33,0.485
1002781,Churned Customer,40,M,Unknown,Baghdad,20M - 40M,Blue,16,4,2692405,850488,33,0.039
1002782,Churned Customer,47,F,Unknown,Salah Al-Din,10M - 20M,Blue,12,4,2528863,11933442,10,0.075
1002783,Churned Customer,46,M,Single,Qadisiyah,40M - 60M,Blue,39,5,23346953,10096198,17,0.07
1002784,Churned Customer,61,M,Unknown,Baghdad,Less than 10M,Blue,53,3,22510522,941960,7,0.112
1002785,Churned Customer,45,M,Married,Maysan,20M - 40M,Blue,45,0,15765659,590906,8,0.158
1002786,Churned Customer,25,M,Unknown,Najaf,Unknown,Blue,44,5,8220120,12527953,16,0.157
1002787,Churned Customer,55,F,Single,Muthanna,60M+,Blue,32,4,13809945,1846450,36,0.058
1002788,Existing Customer,56,F,Single,Qadisiyah,20M - 40M,Silver,48,0,22843437,10819079,45,0.257
1002789,Existing Customer,46,F,Married,Duhok,40M - 60M,Silver,22,0,2492362,1207719,67,0.397
1002790,Existing Customer,40,F,Married,Babil,10M - 20M,Blue,33,4,21739574,3850154,75,0.463
1002791,Existing Customer,59,F,Married,Diyala,Less than 10M,Blue,16,4,13818881,8876074,26,0.422
1002792,Existing Customer,33,F,Single,Kirkuk,10M - 20M,Blue,19,0,19974455,5257663,55,0.473
1002793,Churned Customer,34,F,Single,Maysan,40M - 60M,Blue,53,4,12959035,12581943,39,0.197
1002794,Existing Customer,67,M,Married,Babil,10M - 20M,Gold,47,0,8784887,12239083,112,0.342
1002795,Existing Customer,67,F,Unknown,Dhi Qar,10M - 20M,Blue,44,3,5391155,9524964,48,0.258
1002796,Churned Customer,30,F,Single,Maysan,40M - 60M,Blue,26,4,21401244,11670029,9,0.068
1002797,Churned Customer,50,M,Married,Muthanna,Less than 10M,Blue,53,5,3036710,6472808,37,0.117
1002798,Existing Customer,47,M,Divorced,Karbala,10M - 20M,Blue,13,2,11338289,10901974,66,0.353
1002799,Existing Customer,51,F,Divorced,Nineveh,60M+,Blue,60,0,23092645,7669811,34,0.288
1002800,Churned Customer,25,M,Divorced,Erbil,20M - 40M,Blue,49,3,14668925,596028,25,0.003
1002801,Existing Customer,48,M,Single,Muthanna,40M - 60M,Blue,51,2,13339006,10093533,72,0.159
1002802,Churned Customer,36,F,Divorced,Qadisiyah,60M+,Blue,28,4,1554072,14278144,35,0.134
1002803,Existing Customer,53,F,Single,Karbala,Unknown,Silver,28,1,23714984,8223927,10,0.27
1002804,Existing Customer,26,M,Unknown,Sulaymaniyah,10M - 20M,Blue,50,0,20974341,11562240,53,0.235
1002805,Churned Customer,51,F,Single,Erbil,Unknown,Gold,37,5,10514070,3846462,8,0.136
1002806,Existing Customer,45,F,Married,Maysan,60M+,Blue,33,6,11270184,8288057,98,0.344
1002807,Existing Customer,65,M,Married,Diyala,60M+,Blue,53,1,5891280,1410051,99,0.052
1002808,Churned Customer,25,F,Married,Qadisiyah,60M+,Silver,17,2,3085941,992390,12,0.174
1002809,Existing Customer,29,F,Single,Maysan,10M - 20M,Blue,19,0,16559607,9747613,57,0.095
1002810,Existing Customer,40,F,Divorced,Muthanna,20M - 40M,Blue,36,0,3817106,6571537,76,0.101
1002811,Existing Customer,50,M,Single,Anbar,10M - 20M,Silver,42,2,24607347,7475934,109,0.409
1002812,Existing Customer,38,M,Married,Babil,60M+,Blue,53,1,16239672,14480200,68,0.637
1002813,Existing Customer,70,M,Unknown,Kirkuk,60M+,Blue,59,1,13002795,11322942,88,0.229
1002814,Existing Customer,29,F,Married,Najaf,Less than 10M,Silver,39,1,20392318,4612095,10,0.508
1002815,Existing Customer,53,F,Divorced,Qadisiyah,60M+,Blue,25,0,7560583,9589450,25,0.23
1002816,Existing Customer,35,M,Divorced,Salah Al-Din,Unknown,Blue,42,3,9005010,10642118,57,0.535
1002817,Existing Customer,42,M,Divorced,Duhok,60M+,Silver,15,1,7038619,3976904,88,0.025
1002818,Existing Customer,24,M,Single,Najaf,20M - 40M,Blue,24,4,21066178,6664651,44,0.661
1002819,Churned Customer,38,F,Divorced,Qadisiyah,10M - 20M,Blue,31,3,18597877,855973,18,0.007
1002820,Existing Customer,50,M,Married,Salah Al-Din,Less than 10M,Blue,12,6,6252072,1442908,112,0.165
1002821,Churned Customer,64,M,Married,Erbil,60M+,Blue,60,5,23593631,4180860,15,0.079
1002822,Churned Customer,26,F,Single,Najaf,Unknown,Blue,46,5,12237069,10481558,40,0.003
1002823,Existing Customer,46,F,Married,Wasit,40M - 60M,Blue,54,0,15623957,6241277,33,0.08
1002824,Existing Customer,32,F,Unknown,Diyala,Less than 10M,Blue,33,3,17377140,4211927,101,0.688
1002825,Churned Customer,66,M,Single,Karbala,40M - 60M,Blue,28,6,15509108,14207125,25,0.14
1002826,Churned Customer,56,M,Married,Kirkuk,Less than 10M,Blue,15,6,23490625,12723081,37,0.066
1002827,Existing Customer,25,F,Single,Salah Al-Din,Less than 10M,Silver,31,1,17192997,5971280,21,0.714
1002828,Existing Customer,68,M,Married,Nineveh,Unknown,Blue,15,1,3200907,6233499,54,0.651
1002829,Existing Customer,58,M,Single,Duhok,Less than 10M,Blue,56,0,2710470,4921539,36,0.579
1002830,Existing Customer,56,M,Unknown,Sulaymaniyah,20M - 40M,Silver,43,0,9608542,4375855,94,0.434
1002831,Existing Customer,41,F,Single,Wasit,60M+,Blue,45,2,16928848,6866316,67,0.645
1002832,Existing Customer,39,M,Divorced,Muthanna,60M+,Blue,50,1,16429487,12516883,11,0.713
1002833,Existing Customer,47,M,Divorced,Babil,20M - 40M,Silver,32,2,13029534,2152007,102,0.743
1002834,Existing Customer,53,M,Married,Anbar,10M - 20M,Blue,49,2,7975478,6025125,101,0.385
1002835,Churned Customer,40,F,Married,Maysan,Unknown,Blue,43,5,3703001,3656078,19,0.111
1002836,Existing Customer,58,F,Married,Sulaymaniyah,60M+,Blue,17,1,19860492,6985911,63,0.315
1002837,Churned Customer,44,M,Unknown,Diyala,60M+,Blue,22,5,17452894,8515867,12,0.058
1002838,Existing Customer,56,F,Single,Najaf,Less than 10M,Blue,59,3,3388376,11825718,53,0.083
1002839,Churned Customer,62,M,Divorced,Wasit,10M - 20M,Blue,21,4,8470491,8358057,15,0.028
1002840,Existing Customer,23,M,Unknown,Sulaymaniyah,10M - 20M,Blue,49,5,5675509,11610162,51,0.12
1002841,Existing Customer,36,M,Divorced,Basra,10M - 20M,Blue,29,0,18969756,5665656,46,0.676
1002842,Churned Customer,61,F,Divorced,Nineveh,60M+,Blue,23,4,12414261,7677248,22,0.01
1002843,Existing Customer,31,F,Divorced,Qadisiyah,Unknown,Silver,37,3,12580828,2760663,27,0.24
1002844,Churned Customer,70,F,Divorced,Karbala,10M - 20M,Platinum,35,6,6928576,11006146,37,0.09
1002845,Existing Customer,51,M,Divorced,Najaf,60M+,Blue,27,0,12026236,10183079,114,0.029
1002846,Churned Customer,29,M,Unknown,Dhi Qar,10M - 20M,Blue,18,6,19972094,13855408,7,0.001
1002847,Churned Customer,65,M,Divorced,Anbar,40M - 60M,Blue,36,6,7966966,4424570,27,0.125
1002848,Existing Customer,35,M,Unknown,Dhi Qar,Unknown,Blue,52,1,21321783,2874408,60,0.243
1002849,Existing Customer,48,F,Divorced,Maysan,40M - 60M,Blue,43,6,21492586,14121813,32,0.27
1002850,Churned Customer,48,F,Divorced,Erbil,Unknown,Silver,30,6,15261948,14296021,34,0.126
1002851,Churned Customer,45,M,Single,Sulaymaniyah,Less than 10M,Blue,46,5,12415293,3772211,19,0.017
1002852,Churned Customer,44,M,Divorced,Nineveh,40M - 60M,Blue,17,2,20885934,1170023,12,0.105
1002853,Existing Customer,57,F,Unknown,Babil,60M+,Blue,39,0,17411010,8379368,116,0.497
1002854,Existing Customer,42,F,Married,Karbala,60M+,Blue,54,0,10631369,5699343,22,0.461
1002855,Churned Customer,57,M,Divorced,Anbar,60M+,Blue,38,5,17786002,2497564,27,0.061
1002856,Existing Customer,66,M,Married,Dhi Qar,60M+,Blue,54,2,19723892,9121620,21,0.529
1002857,Churned Customer,51,M,Single,Basra,40M - 60M,Blue,19,6,12267921,1657948,5,0.086
1002858,Existing Customer,38,M,Unknown,Wasit,Less than 10M,Blue,52,5,1741192,11971717,120,0.101
1002859,Existing Customer,45,M,Divorced,Maysan,Unknown,Blue,37,2,18791656,8666695,79,0.109
1002860,Existing Customer,44,F,Unknown,Sulaymaniyah,60M+,Blue,53,1,23357787,2132993,33,0.011
1002861,Existing Customer,38,F,Unknown,Salah Al-Din,60M+,Silver,38,1,16648748,2643521,74,0.145
1002862,Churned Customer,32,F,Single,Maysan,20M - 40M,Blue,48,5,5060511,12195985,11,0.051
1002863,Existing Customer,52,M,Unknown,Qadisiyah,60M+,Blue,25,3,5528395,2726916,85,0.642
1002864,Existing Customer,65,M,Unknown,Wasit,20M - 40M,Blue,12,5,8053599,10402308,49,0.133
1002865,Existing Customer,55,M,Married,Duhok,Unknown,Blue,50,3,13987464,8834001,65,0.398
1002866,Existing Customer,59,M,Divorced,Qadisiyah,Unknown,Blue,33,2,9021122,7593536,92,0.151
1002867,Existing Customer,54,M,Unknown,Salah Al-Din,20M - 40M,Blue,46,0,3556191,7935786,20,0.503
1002868,Churned Customer,64,F,Married,Diyala,40M - 60M,Blue,55,4,22414157,13277990,26,0.135
1002869,Existing Customer,27,M,Married,Muthanna,20M - 40M,Silver,59,3,4576978,10388729,39,0.795
1002870,Existing Customer,58,F,Divorced,Babil,20M - 40M,Blue,19,1,10773376,10627871,13,0.432
1002871,Churned Customer,24,F,Divorced,Salah Al-Din,40M - 60M,Gold,16,5,20758036,9794466,34,0.087
1002872,Churned Customer,56,M,Divorced,Erbil,60M+,Blue,56,5,17464661,14687327,21,0.039
1002873,Churned Customer,53,M,Unknown,Anbar,Less than 10M,Gold,22,5,4394894,4916965,32,0.186
1002874,Churned Customer,47,M,Divorced,Qadisiyah,60M+,Blue,28,6,22416378,7905051,23,0.074
1002875,Existing Customer,26,M,Unknown,Dhi Qar,Less than 10M,Blue,36,3,6810285,2267676,98,0.593
1002876,Existing Customer,27,M,Divorced,Muthanna,20M - 40M,Blue,43,3,14512273,14730185,38,0.431
1002877,Existing Customer,48,M,Divorced,Qadisiyah,40M - 60M,Blue,47,3,10321600,14400892,52,0.377
1002878,Existing Customer,31,F,Divorced,Anbar,40M - 60M,Blue,57,3,7820531,5856913,67,0.028
1002879,Existing Customer,39,M,Single,Karbala,40M - 60M,Blue,20,3,14341421,5075826,17,0.327
1002880,Existing Customer,36,M,Divorced,Anbar,Unknown,Silver,14,1,12341117,6128167,55,0.329
1002881,Existing Customer,39,F,Divorced,Salah Al-Din,20M - 40M,Blue,21,5,4812178,2326458,29,0.228
1002882,Existing Customer,23,M,Unknown,Basra,20M - 40M,Blue,13,0,12016716,2622324,10,0.01
1002883,Existing Customer,24,F,Single,Sulaymaniyah,40M - 60M,Blue,17,1,10792095,3614838,100,0.079
1002884,Existing Customer,49,M,Married,Basra,Less than 10M,Blue,44,4,12617062,14902079,12,0.721
1002885,Churned Customer,46,F,Divorced,Babil,60M+,Blue,13,6,24106959,3517623,24,0.124
1002886,Churned Customer,39,F,Single,Sulaymaniyah,Unknown,Platinum,39,3,15574484,1332658,27,0.104
1002887,Existing Customer,59,M,Single,Maysan,10M - 20M,Blue,13,0,24733395,2223490,112,0.634
1002888,Existing Customer,35,M,Divorced,Nineveh,20M - 40M,Blue,38,1,22720303,11628494,97,0.431
1002889,Churned Customer,25,M,Married,Karbala,60M+,Silver,21,4,18650948,9792246,16,0.124
1002890,Existing Customer,37,F,Single,Anbar,40M - 60M,Silver,47,3,6635913,5959169,65,0.213
1002891,Churned Customer,54,M,Single,Baghdad,40M - 60M,Blue,30,5,4073200,10874787,25,0.199
1002892,Existing Customer,39,M,Single,Duhok,20M - 40M,Blue,46,0,21191749,1390767,90,0.246
1002893,Existing Customer,33,F,Single,Diyala,40M - 60M,Blue,48,4,8225938,4323353,60,0.714
1002894,Churned Customer,64,M,Divorced,Maysan,10M - 20M,Blue,12,5,17794616,9041059,18,0.123
1002895,Churned Customer,59,M,Married,Diyala,Less than 10M,Silver,34,6,19195713,13122305,30,0.128
1002896,Churned Customer,41,F,Divorced,Erbil,10M - 20M,Blue,21,6,9565754,8255499,5,0.087
1002897,Existing Customer,37,M,Single,Anbar,20M - 40M,Blue,50,1,12475094,10215008,102,0.372
1002898,Churned Customer,30,M,Divorced,Sulaymaniyah,60M+,Blue,19,4,17907937,5126913,36,0.088
1002899,Existing Customer,39,M,Married,Erbil,Unknown,Blue,29,3,5982577,3458136,103,0.643
1002900,Existing Customer,31,F,Single,Baghdad,20M - 40M,Blue,29,0,3180090,2607412,103,0.138
1002901,Churned Customer,31,F,Divorced,Baghdad,60M+,Silver,59,3,22518545,8549044,30,0.047
1002902,Existing Customer,22,M,Single,Wasit,10M - 20M,Blue,20,3,16789283,5888691,115,0.666
1002903,Existing Customer,53,F,Married,Najaf,60M+,Blue,27,2,23172971,7881545,37,0.676
1002904,Existing Customer,39,F,Divorced,Nineveh,40M - 60M,Blue,28,1,12073661,1575800,11,0.228
1002905,Existing Customer,53,F,Unknown,Salah Al-Din,20M - 40M,Blue,12,0,7376777,3801630,31,0.347
1002906,Existing Customer,67,M,Unknown,Salah Al-Din,60M+,Blue,16,0,13472488,1297042,55,0.314
1002907,Existing Customer,52,M,Married,Diyala,10M - 20M,Gold,54,0,1843852,8817792,106,0.762
1002908,Existing Customer,60,M,Unknown,Babil,10M - 20M,Blue,46,2,9975614,11386757,15,0.157
1002909,Existing Customer,32,M,Divorced,Sulaymaniyah,Less than 10M,Blue,27,3,17676969,3285588,38,0.635
1002910,Churned Customer,53,F,Divorced,Duhok,Less than 10M,Blue,53,1,18808806,7038494,20,0.076
1002911,Existing Customer,63,M,Divorced,Babil,40M - 60M,Silver,43,1,11716875,8227010,116,0.484
1002912,Existing Customer,56,F,Married,Muthanna,40M - 60M,Gold,19,2,23034039,1776515,74,0.443
1002913,Churned Customer,50,M,Single,Baghdad,40M - 60M,Blue,49,5,5409055,12181513,27,0.168
1002914,Existing Customer,68,F,Unknown,Maysan,60M+,Blue,44,0,1861682,7932310,63,0.685
1002915,Existing Customer,39,F,Married,Salah Al-Din,Less than 10M,Blue,48,6,19656557,2355961,39,0.594
1002916,Existing Customer,38,F,Unknown,Salah Al-Din,10M - 20M,Silver,39,1,10478800,2682935,46,0.498
1002917,Existing Customer,47,F,Married,Salah Al-Din,Less than 10M,Blue,54,0,20424630,6784453,44,0.318
1002918,Churned Customer,24,M,Divorced,Babil,40M - 60M,Blue,32,5,6285499,10913430,14,0.179
1002919,Churned Customer,62,M,Unknown,Anbar,20M - 40M,Blue,47,5,10256208,4651247,35,0.158
1002920,Existing Customer,57,M,Married,Erbil,40M - 60M,Blue,18,5,2601270,11775591,55,0.564
1002921,Existing Customer,23,F,Single,Wasit,Less than 10M,Blue,56,0,7587971,1995177,81,0.069
1002922,Churned Customer,34,F,Unknown,Muthanna,Unknown,Blue,36,5,19156559,2602063,22,0.091
1002923,Churned Customer,44,M,Married,Basra,Unknown,Blue,12,4,3715374,12459462,23,0.068
1002924,Existing Customer,66,F,Married,Duhok,Less than 10M,Blue,30,1,18735416,11541859,16,0.32
1002925,Existing Customer,45,M,Married,Najaf,20M - 40M,Blue,23,3,7799145,5227394,45,0.319
1002926,Existing Customer,52,M,Unknown,Erbil,60M+,Gold,24,3,22428748,1997935,18,0.391
1002927,Existing Customer,31,F,Divorced,Muthanna,20M - 40M,Blue,42,1,20460306,6487865,20,0.432
1002928,Churned Customer,23,M,Divorced,Kirkuk,40M - 60M,Silver,23,4,21410065,14608914,21,0.123
1002929,Existing Customer,23,F,Unknown,Diyala,Less than 10M,Blue,59,4,16372872,12258421,47,0.248
1002930,Existing Customer,22,F,Unknown,Maysan,Less than 10M,Silver,27,0,20890520,4541473,60,0.175
1002931,Existing Customer,35,F,Divorced,Baghdad,10M - 20M,Blue,42,0,14093152,1216397,115,0.014
1002932,Existing Customer,47,M,Divorced,Muthanna,60M+,Blue,27,3,16161328,2903550,25,0.34
1002933,Churned Customer,25,F,Unknown,Dhi Qar,10M - 20M,Gold,17,6,16814898,9433203,6,0.109
1002934,Churned Customer,49,F,Unknown,Wasit,10M - 20M,Silver,31,6,22459992,7828978,30,0.03
1002935,Existing Customer,52,M,Single,Anbar,Less than 10M,Blue,35,2,10328930,1949981,14,0.401
1002936,Churned Customer,61,F,Single,Basra,10M - 20M,Blue,18,5,9698233,2800233,18,0.087
1002937,Existing Customer,44,F,Unknown,Maysan,10M - 20M,Blue,28,2,2663270,10120911,56,0.331
1002938,Existing Customer,53,F,Divorced,Qadisiyah,60M+,Blue,60,2,7478716,5002786,76,0.428
1002939,Churned Customer,53,F,Single,Erbil,60M+,Platinum,26,2,9980030,1145235,30,0.017
1002940,Existing Customer,36,F,Divorced,Karbala,Less than 10M,Blue,30,2,23371570,12517860,22,0.723
1002941,Existing Customer,67,M,Divorced,Dhi Qar,20M - 40M,Silver,35,1,18411307,5913026,16,0.507
1002942,Churned Customer,22,F,Married,Diyala,60M+,Blue,12,2,17998384,1380265,12,0.176
1002943,Existing Customer,70,M,Single,Basra,40M - 60M,Silver,30,2,6633213,1836300,108,0.333
1002944,Existing Customer,29,F,Divorced,Muthanna,10M - 20M,Blue,29,3,24228898,6602940,57,0.241
1002945,Churned Customer,66,M,Married,Qadisiyah,10M - 20M,Silver,49,6,6055126,3803210,9,0.143
1002946,Existing Customer,23,F,Married,Kirkuk,20M - 40M,Blue,39,1,22574533,13940713,30,0.498
1002947,Existing Customer,23,F,Divorced,Nineveh,Unknown,Blue,45,1,23726812,14573576,37,0.387
1002948,Existing Customer,25,F,Married,Maysan,20M - 40M,Blue,27,6,22212001,3048533,28,0.104
1002949,Existing Customer,44,F,Single,Nineveh,40M - 60M,Silver,42,1,22417478,13989385,71,0.137
1002950,Churned Customer,35,F,Divorced,Babil,10M - 20M,Blue,50,4,7991595,4034100,38,0.032
1002951,Churned Customer,36,M,Married,Dhi Qar,Unknown,Gold,17,4,1928943,12842792,12,0.14
1002952,Existing Customer,69,M,Unknown,Sulaymaniyah,20M - 40M,Blue,12,3,15444672,13832176,85,0.422
1002953,Churned Customer,50,F,Divorced,Duhok,Unknown,Silver,17,1,7853881,9509434,28,0.123
1002954,Churned Customer,50,F,Unknown,Dhi Qar,10M - 20M,Blue,20,6,22667481,14972044,24,0.184
1002955,Churned Customer,57,M,Divorced,Babil,Unknown,Silver,52,6,6349186,7462836,8,0.024
1002956,Churned Customer,31,M,Unknown,Sulaymaniyah,40M - 60M,Blue,41,6,3978405,6167688,8,0.125
1002957,Existing Customer,34,M,Unknown,Baghdad,40M - 60M,Gold,52,4,10814823,6532953,81,0.07
1002958,Churned Customer,31,M,Married,Kirkuk,10M - 20M,Blue,59,6,4524035,12170271,24,0.146
1002959,Existing Customer,39,F,Unknown,Najaf,Less than 10M,Blue,19,5,18189062,12619011,88,0.289
1002960,Churned Customer,39,M,Single,Maysan,Unknown,Gold,41,6,7197818,6852098,11,0.039
1002961,Existing Customer,24,F,Married,Basra,Unknown,Blue,35,2,3688598,1578188,12,0.255
1002962,Existing Customer,37,F,Divorced,Diyala,20M - 40M,Blue,20,5,19188861,3895905,104,0.759
1002963,Existing Customer,31,M,Divorced,Baghdad,Unknown,Blue,37,3,17411350,3659962,67,0.749
1002964,Existing Customer,27,M,Single,Wasit,Unknown,Blue,39,4,18177282,5183797,103,0.429
1002965,Churned Customer,36,M,Married,Anbar,10M - 20M,Gold,48,4,4338117,5456506,7,0.101
1002966,Existing Customer,39,F,Unknown,Duhok,10M - 20M,Blue,28,1,14751211,5105601,74,0.179
1002967,Existing Customer,59,F,Unknown,Kirkuk,Less than 10M,Blue,34,1,5483806,3149685,11,0.483
1002968,Churned Customer,59,F,Unknown,Wasit,10M - 20M,Blue,16,5,13605492,9419016,20,0.062
1002969,Churned Customer,58,F,Single,Najaf,Unknown,Silver,42,4,16880654,605396,10,0.079
1002970,Churned Customer,58,F,Unknown,Babil,10M - 20M,Silver,44,6,17788769,7389009,18,0.089
1002971,Existing Customer,47,F,Unknown,Karbala,Unknown,Blue,27,6,15668942,14328989,17,0.017
1002972,Existing Customer,53,F,Single,Karbala,20M - 40M,Silver,46,3,10290967,5459890,114,0.205
1002973,Churned Customer,52,F,Unknown,Qadisiyah,40M - 60M,Blue,42,6,24793688,2551306,25,0.103
1002974,Existing Customer,35,M,Married,Baghdad,10M - 20M,Blue,26,0,23687034,7252981,82,0.117
